x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y,cost
1.0946613355023946,-0.18311100092961663,0.29326298753077196,0.8058493395514765,0.43239404198168896,0.8534721029171172,0.5719283031479508,0.09025203558456124,-0.3674925928295827,0.8332728470779254,-0.7562035475183628,-2.3504932371572944,0.6435000941312549,1.5550264066680946,0.2562884223985299,-0.9100611699872618,-0.15062996044410099,2.3707252204759914,0.5110003952973782,-0.6992281061440976,0,92.95
0.6054896214684893,-0.12971692012345476,0.7529861331696618,-0.4388642133672729,0.2134257945880899,-0.39096891005758316,-0.20980140534216637,0.5953752306576193,0.001266237402797953,-0.9135276126076871,-0.5962980173517256,-0.2874202141228688,-1.816639002295541,0.5380595196224864,0.006116196076802777,0.280662667558854,0.8009405583878887,-0.16681195705155052,1.807992778415146,0.9964515296663964,0,92.08
-2.0125217115410896,-0.1432073905806659,-1.5686062657263813,-1.982352534449959,-1.087564121534584,-0.1509168940674883,-0.3419730504737776,0.345311546281231,0.9931359236699677,1.2520083167671734,-2.0192201381999153,-1.0430776917727853,0.4332015012048822,-0.46814251705916216,0.8717697217989351,-1.0356703965796796,-1.1867178482466427,0.9269613953487136,-1.7026149603312177,-0.69274535356833,0,93.28
0.29239415800502994,-0.31124395181131986,0.18431045151741307,0.15712210935590426,-0.6299217199583638,-0.8729263035315166,-1.7760155190840288,-1.7549319596249378,0.25700945218997456,-0.5751840421829669,-0.39625898690061634,0.6365281212297023,0.8510197783932363,0.824170317069035,2.3436102487735764,0.27304874367116916,0.43063636373610864,-0.5681517477509549,0.2874487588506456,-0.10348304683869666,0,94.21
-0.057093825255042016,0.07019973879593358,-0.5165446357181681,-0.0233240023456882,-0.03678944768285011,-0.4993967440142022,0.4649215401438676,-0.5320586396179376,-1.0344071496684861,0.9265156488933886,0.5223288864636485,1.5001132545494842,0.8193152470247242,2.1875561657617966,1.690531716456739,0.5377981496460252,0.21674709444322576,0.22509008059170113,-0.2691141550085026,0.6038660643187141,0,92.27
-1.4203851317161795,-1.0919189517030468,-2.4294317885260965,-1.0150936253977314,-1.518965462086078,0.23563013829119964,0.19687149650966668,1.375208660801247,0.6602343236288781,-0.08502067754025269,-2.709284597147021,-0.7788793261843718,-1.1569964600045324,-1.4193939546357306,-1.2496847579375305,0.5003931764597087,0.9612923455174481,1.1319859055089858,-0.3795247213615162,-0.6080449833594642,0,96.03
-0.625360805729342,-0.6517041733612206,-0.15296225270816163,-0.5305161662474714,-0.04854376530091354,1.196511974416657,1.2534508084995253,2.8257041761454613,0.807893530399353,0.9145058688208324,-0.19052959432797717,0.43769103940189896,-0.7046447470647696,-0.12223029707807714,-0.18771997871304955,1.8772904043716874,-1.5565643103092373,1.380481535373035,-0.6943815437016027,0.08486612051999158,0,92.4
0.46316075070492857,1.052152280146642,0.9617152495288379,1.4475336736121753,1.5897121250480954,0.5361538528467491,1.141103564787159,-0.7575791426646238,1.2781559380253102,0.2951319904091383,0.9177025759546455,-0.4396016548213161,-0.1238746613035201,-1.1465805568636922,-0.4535101354001789,-0.5466236307639116,0.5448439264608058,-0.23280341422549203,-0.19354272378951456,1.5779901987474942,0,95.67
0.496975845117719,0.03143808876915921,0.764736264860432,1.3220499427566337,0.37872202898264484,-1.3503811334666826,-1.2696720070153238,-1.2878960487866207,-2.006733504127381,-2.0095142469408045,0.4885329615533411,0.6569372873147674,2.1977716633845623,1.293310570876578,-0.6799235212282171,0.2083161124810147,0.3277688224108719,-1.6006433272551308,0.9368939918148931,-0.46365374370561213,1,86.41
1.6086462853852648,-0.016729365392210815,-0.030692211418886103,0.5487656312368855,-0.16739484916609054,0.05506666071873473,0.3769230868381615,1.0094971061029416,0.5889592825394567,0.14137738202026962,-0.16304050389791136,-1.1825535452074416,-0.33681989573421095,-0.13531832707122454,-1.9385106097496192,-0.6461459015748865,-0.48880923280401734,-0.2983691770659368,-0.8220710996193479,-1.1585270058969916,0,87.61
-1.1053679716966176,-1.3336501784851316,-0.449028910861538,-1.402290514752255,-1.045311277870695,0.6874280374448845,0.12719224994874512,0.7209680791354498,1.1666753520428519,0.5355476704371473,-0.6670572497689368,-1.4357720020199622,-1.4435665534445432,-2.425642041555404,-0.128816492631287,0.4217902366435856,0.12406121267407734,-0.275624083392323,-0.3102465811749783,0.7236856409779319,0,97.63
-0.1187114114662925,0.6634073003561756,-0.7895621990268742,-1.3292721977652928,0.005746397270614878,-0.7771964080259199,-0.40171715113972706,0.011822053973704597,-0.587484202057696,-0.7742790969566847,-0.23737576359725754,-1.6545597886980903,-0.2911207561421475,-1.387164429428835,-1.4971511273217977,0.0386972905212245,-0.3739381197756726,-0.03032557317127957,0.42116032139350973,-0.7845406611832841,0,99.36
0.37206772086463924,-0.3635304620826443,-0.19763550480631062,-0.7356202292875456,-0.8222037772838153,-0.4361503148357423,-1.303590610122598,0.2471075627456626,-0.27533531544863793,0.05884775434880221,0.4939318625275356,1.7169791191277044,1.4867524689135747,1.411582221492782,1.602365878049878,-0.32594045500839613,1.6696467481763266,1.0893460206874186,0.45265640736905927,-0.2684000255202661,0,96.9
